event-id,timestamp,location-long,location-lat,behavioural-classification,ground-speed,heading,height-raw,manually-marked-outlier,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#behaviour,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#deployment-special-event,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#migration-state,visible,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
180010118,2012-12-20 18:00:00.000,-69.822,7.289,,0.0,,"97",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",409263.22838762496,805779.5964823617,"19N","Pacific Standard Time",2012-12-20 10:00:00.000
180010119,2012-12-20 19:00:00.000,-69.81367,7.28167,,46.0,,"392",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",410181.33951845835,804967.5353284208,"19N","Pacific Standard Time",2012-12-20 11:00:00.000
180010120,2012-12-20 20:00:00.000,-69.851,7.29983,,43.0,,"429",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",406064.0854681704,806982.8898122127,"19N","Pacific Standard Time",2012-12-20 12:00:00.000
180010121,2012-12-20 21:00:00.000,-69.83183,7.28533,,16.0,,"346",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",408177.3191296553,805375.831182968,"19N","Pacific Standard Time",2012-12-20 13:00:00.000
180010122,2012-12-20 22:00:00.000,-69.86783,7.30683,,0.0,,"323",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404207.6931402473,807760.353353448,"19N","Pacific Standard Time",2012-12-20 14:00:00.000
180010123,2012-12-20 23:00:00.000,-69.86883,7.30767,,0.0,,"127",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-20 15:00:00.000
180010124,2012-12-21 00:00:00.000,-69.86867,7.30783,,0.0,,"130",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-20 16:00:00.000
180010125,2012-12-21 01:00:00.000,-69.86883,7.30767,,0.0,,"156",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-20 17:00:00.000
180010126,2012-12-21 02:00:00.000,-69.8685,7.30783,,0.0,,"153",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.9452494694,807871.0562736936,"19N","Pacific Standard Time",2012-12-20 18:00:00.000
180010127,2012-12-21 03:00:00.000,-69.86867,7.30783,,0.0,,"150",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-20 19:00:00.000
180010128,2012-12-21 04:00:00.000,-69.869,7.30783,,0.0,,"144",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404078.75053781585,807871.1627348664,"19N","Pacific Standard Time",2012-12-20 20:00:00.000
180010129,2012-12-21 05:00:00.000,-69.86883,7.30767,,0.0,,"128",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-20 21:00:00.000
180010130,2012-12-21 06:00:00.000,-69.86883,7.30767,,0.0,,"126",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-20 22:00:00.000
180010131,2012-12-21 13:00:00.000,-69.85667,7.31383,,27.0,,"200",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",405441.11229078483,808531.9156402509,"19N","Pacific Standard Time",2012-12-21 05:00:00.000
180010132,2012-12-21 14:00:00.000,-69.8225,7.28933,,11.0,,"200",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",409208.0984671727,805816.1814639417,"19N","Pacific Standard Time",2012-12-21 06:00:00.000
180010133,2012-12-21 18:00:00.000,-69.90333,7.4245,,51.0,,"699",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",400315.14069558086,820777.849203539,"19N","Pacific Standard Time",2012-12-21 10:00:00.000
180010134,2012-12-21 19:00:00.000,-70.0245,7.53067,,0.0,,"103",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",386969.7242452469,832545.7195611353,"19N","Pacific Standard Time",2012-12-21 11:00:00.000
180010135,2012-12-21 20:00:00.000,-70.0325,7.52433,,15.0,,"325",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",386085.35861989413,831846.8045003049,"19N","Pacific Standard Time",2012-12-21 12:00:00.000
180010136,2012-12-22 21:00:00.000,-69.86633,7.3095,,0.0,,"94",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404373.8453946398,808055.230680358,"19N","Pacific Standard Time",2012-12-22 13:00:00.000
180010137,2012-12-22 22:00:00.000,-69.8685,7.30767,,0.0,,"104",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-22 14:00:00.000
180010138,2012-12-22 23:00:00.000,-69.86867,7.30783,,0.0,,"84",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 15:00:00.000
180010139,2012-12-23 00:00:00.000,-69.86867,7.30783,,0.0,,"127",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 16:00:00.000
180010140,2012-12-23 01:00:00.000,-69.86867,7.30783,,0.0,,"110",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 17:00:00.000
180010141,2012-12-23 02:00:00.000,-69.86867,7.30783,,0.0,,"109",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 18:00:00.000
180010142,2012-12-23 03:00:00.000,-69.86867,7.30783,,0.0,,"125",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 19:00:00.000
180010143,2012-12-23 04:00:00.000,-69.86867,7.30783,,0.0,,"107",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 20:00:00.000
180010144,2012-12-23 05:00:00.000,-69.86867,7.30767,,0.0,,"108",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-22 21:00:00.000
180010145,2012-12-23 06:00:00.000,-69.86867,7.30783,,0.0,,"108",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-22 22:00:00.000
180010146,2012-12-23 07:00:00.000,-69.86883,7.30783,,0.0,,"97",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.51674057596,807871.1265311902,"19N","Pacific Standard Time",2012-12-22 23:00:00.000
180010147,2012-12-23 08:00:00.000,-69.86867,7.30767,,0.0,,"98",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-23 00:00:00.000
180010148,2012-12-23 13:00:00.000,-69.8685,7.30767,,0.0,,"127",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-23 05:00:00.000
180010149,2012-12-23 14:00:00.000,-69.8685,7.30767,,0.0,,"127",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-23 06:00:00.000
180010150,2012-12-23 17:00:00.000,-69.865,7.30683,,29.0,,"129",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404520.09571531496,807759.7524838438,"19N","Pacific Standard Time",2012-12-23 09:00:00.000
180010151,2012-12-23 18:00:00.000,-69.82767,7.29267,,32.0,,"402",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",408638.04497087834,806186.4919400204,"19N","Pacific Standard Time",2012-12-23 10:00:00.000
180010152,2012-12-23 19:00:00.000,-69.84683,7.31267,,25.0,,"133",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",406527.0836930445,808401.610484987,"19N","Pacific Standard Time",2012-12-23 11:00:00.000
180010153,2012-12-23 20:00:00.000,-69.84817,7.31217,,0.0,,"130",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",406379.0600951224,808346.6090851314,"19N","Pacific Standard Time",2012-12-23 12:00:00.000
180010154,2012-12-23 21:00:00.000,-69.8685,7.30783,,0.0,,"118",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.9452494694,807871.0562736936,"19N","Pacific Standard Time",2012-12-23 13:00:00.000
180010155,2012-12-23 22:00:00.000,-69.8685,7.30783,,0.0,,"119",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.9452494694,807871.0562736936,"19N","Pacific Standard Time",2012-12-23 14:00:00.000
180010156,2012-12-23 23:00:00.000,-69.86867,7.30767,,0.0,,"119",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-23 15:00:00.000
180010157,2012-12-24 00:00:00.000,-69.86867,7.30783,,0.0,,"119",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-23 16:00:00.000
180010158,2012-12-24 01:00:00.000,-69.86867,7.30767,,0.0,,"105",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-23 17:00:00.000
180010159,2012-12-24 02:00:00.000,-69.86883,7.30783,,0.0,,"106",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.51674057596,807871.1265311902,"19N","Pacific Standard Time",2012-12-23 18:00:00.000
180010160,2012-12-24 06:00:00.000,-69.86867,7.30767,,0.0,,"116",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-23 22:00:00.000
180010161,2012-12-24 07:00:00.000,-69.86867,7.30767,,0.0,,"126",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-23 23:00:00.000
180010162,2012-12-24 08:00:00.000,-69.86867,7.30767,,0.0,,"112",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-24 00:00:00.000
180010163,2012-12-24 12:00:00.000,-69.86867,7.30783,,0.0,,"120",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-24 04:00:00.000
180010164,2012-12-24 13:00:00.000,-69.8685,7.30767,,0.0,,"121",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-24 05:00:00.000
180010165,2012-12-24 14:00:00.000,-69.86867,7.30767,,0.0,,"120",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-24 06:00:00.000
180010166,2012-12-25 06:00:00.000,-69.86867,7.3075,,0.0,,"125",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.10868317465,807834.6075369267,"19N","Pacific Standard Time",2012-12-24 22:00:00.000
180010167,2012-12-25 07:00:00.000,-69.86833,7.30767,,0.0,,"129",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404152.67734634713,807853.3304309187,"19N","Pacific Standard Time",2012-12-24 23:00:00.000
180010168,2012-12-25 08:00:00.000,-69.86867,7.3075,,0.0,,"128",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.10868317465,807834.6075369267,"19N","Pacific Standard Time",2012-12-25 00:00:00.000
180010169,2012-12-25 09:00:00.000,-69.86883,7.30767,,0.0,,"132",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-25 01:00:00.000
180010170,2012-12-25 10:00:00.000,-69.86867,7.30767,,0.0,,"124",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-25 02:00:00.000
180010171,2012-12-25 11:00:00.000,-69.86883,7.30767,,0.0,,"124",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-25 03:00:00.000
180010172,2012-12-25 12:00:00.000,-69.86883,7.30783,,0.0,,"121",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.51674057596,807871.1265311902,"19N","Pacific Standard Time",2012-12-25 04:00:00.000
180010173,2012-12-25 13:00:00.000,-69.86883,7.308,,0.0,,"115",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.55299719307,807889.9217974324,"19N","Pacific Standard Time",2012-12-25 05:00:00.000
180010174,2012-12-25 14:00:00.000,-69.86867,7.30767,,0.0,,"115",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-25 06:00:00.000
180010175,2012-12-25 15:00:00.000,-69.86867,7.30767,,0.0,,"111",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-25 07:00:00.000
180010176,2012-12-25 17:00:00.000,-69.86883,7.30767,,0.0,,"115",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-25 09:00:00.000
180010177,2012-12-25 18:00:00.000,-69.86883,7.30783,,0.0,,"118",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.51674057596,807871.1265311902,"19N","Pacific Standard Time",2012-12-25 10:00:00.000
180010178,2012-12-25 19:00:00.000,-69.86867,7.30767,,0.0,,"130",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-25 11:00:00.000
180010179,2012-12-26 15:00:00.000,-69.83183,7.3065,,20.0,,"176",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",408181.6347379773,807716.3715636873,"19N","Pacific Standard Time",2012-12-26 07:00:00.000
180010180,2012-12-26 16:00:00.000,-69.841,7.28383,,27.0,,"198",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",407164.69713584194,805211.8660734246,"19N","Pacific Standard Time",2012-12-26 08:00:00.000
180010181,2012-12-26 17:00:00.000,-69.87117,7.27617,,62.0,,"282",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",403832.44962177734,804371.2838386548,"19N","Pacific Standard Time",2012-12-26 09:00:00.000
180010182,2012-12-26 18:00:00.000,-70.0,7.3675,,49.0,,"776",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",389632.18619608966,814498.5543768858,"19N","Pacific Standard Time",2012-12-26 10:00:00.000
180010183,2012-12-26 19:00:00.000,-69.92083,7.3595,,22.0,,"343",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",398368.9480018657,813595.2715818159,"19N","Pacific Standard Time",2012-12-26 11:00:00.000
180010184,2012-12-26 20:00:00.000,-69.86467,7.30867,,19.0,,"170",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404556.9148054806,807963.1134434392,"19N","Pacific Standard Time",2012-12-26 12:00:00.000
180010185,2012-12-26 21:00:00.000,-69.86867,7.30767,,0.0,,"159",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-26 13:00:00.000
180010186,2012-12-26 22:00:00.000,-69.86867,7.308,,0.0,,"152",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.2152982436,807889.8877290817,"19N","Pacific Standard Time",2012-12-26 14:00:00.000
180010187,2012-12-26 23:00:00.000,-69.86867,7.30783,,0.0,,"149",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-26 15:00:00.000
180010188,2012-12-27 03:00:00.000,-69.86867,7.30767,,0.0,,"105",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-26 19:00:00.000
180010189,2012-12-27 04:00:00.000,-69.86867,7.30783,,0.0,,"106",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-26 20:00:00.000
180010190,2012-12-27 05:00:00.000,-69.86867,7.30767,,0.0,,"107",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-26 21:00:00.000
180010191,2012-12-27 06:00:00.000,-69.86867,7.30783,,0.0,,"108",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-26 22:00:00.000
180010192,2012-12-27 07:00:00.000,-69.8685,7.30783,,0.0,,"119",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.9452494694,807871.0562736936,"19N","Pacific Standard Time",2012-12-26 23:00:00.000
180010193,2012-12-27 08:00:00.000,-69.86867,7.30783,,0.0,,"112",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-27 00:00:00.000
180010194,2012-12-27 09:00:00.000,-69.86867,7.30783,,0.0,,"112",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-27 01:00:00.000
180010195,2012-12-27 10:00:00.000,-69.86867,7.30783,,0.0,,"112",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-27 02:00:00.000
180010196,2012-12-27 11:00:00.000,-69.86867,7.30783,,0.0,,"113",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.1790483059,807871.092463615,"19N","Pacific Standard Time",2012-12-27 03:00:00.000
180010197,2012-12-27 12:00:00.000,-69.86867,7.30767,,0.0,,"117",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-27 04:00:00.000
180010198,2012-12-27 13:00:00.000,-69.8685,7.30767,,0.0,,"117",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-27 05:00:00.000
180010199,2012-12-27 14:00:00.000,-69.86783,7.30767,,20.0,,"119",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404207.87206811504,807853.2240541609,"19N","Pacific Standard Time",2012-12-27 06:00:00.000
180010200,2012-12-27 15:00:00.000,-69.84167,7.3185,,0.0,,"89",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",407097.8891991081,809045.1049519865,"19N","Pacific Standard Time",2012-12-27 07:00:00.000
180010201,2012-12-27 16:00:00.000,-69.84367,7.32283,,22.0,,"159",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",406878.01534024446,809524.2422889997,"19N","Pacific Standard Time",2012-12-27 08:00:00.000
180010202,2012-12-27 17:00:00.000,-69.8425,7.31233,,29.0,,"145",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",407004.9914624994,808363.1232311522,"19N","Pacific Standard Time",2012-12-27 09:00:00.000
180010203,2012-12-27 18:00:00.000,-69.84267,7.31417,,16.0,,"195",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",406986.6064541394,808566.5881709775,"19N","Pacific Standard Time",2012-12-27 10:00:00.000
180010204,2012-12-27 19:00:00.000,-69.8405,7.31267,,40.0,,"171",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",407225.8367634205,808400.3007700879,"19N","Pacific Standard Time",2012-12-27 11:00:00.000
180010205,2012-12-27 20:00:00.000,-69.85233,7.31267,,18.0,,"219",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",405919.9513711175,808402.7564492931,"19N","Pacific Standard Time",2012-12-27 12:00:00.000
180010206,2012-12-27 21:00:00.000,-69.86867,7.30767,,0.0,,"102",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-27 13:00:00.000
180010207,2012-12-27 22:00:00.000,-69.86883,7.30767,,0.0,,"137",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-27 14:00:00.000
180010208,2012-12-27 23:00:00.000,-69.86883,7.30767,,0.0,,"132",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-27 15:00:00.000
180010209,2012-12-28 00:00:00.000,-69.8685,7.30767,,0.0,,"129",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404133.91113932664,807853.3666129792,"19N","Pacific Standard Time",2012-12-27 16:00:00.000
180010210,2012-12-28 01:00:00.000,-69.86867,7.30767,,0.0,,"112",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-27 17:00:00.000
180010211,2012-12-28 02:00:00.000,-69.86867,7.30767,,0.0,,"124",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-27 18:00:00.000
180010212,2012-12-28 03:00:00.000,-69.86883,7.30767,,0.0,,"127",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-27 19:00:00.000
180010213,2012-12-28 04:00:00.000,-69.86883,7.30767,,0.0,,"128",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-27 20:00:00.000
180010214,2012-12-28 05:00:00.000,-69.86883,7.30767,,0.0,,"126",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404097.4826174675,807853.436868971,"19N","Pacific Standard Time",2012-12-27 21:00:00.000
180010215,2012-12-28 09:00:00.000,-69.86867,7.30767,,0.0,,"121",,,,"NonBreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",404115.14493148384,807853.4028021254,"19N","Pacific Standard Time",2012-12-28 01:00:00.000
